Category,Item_Name,"Is_Veg(1:veg,0:non-veg)","Is_Alcohol(1:alcoholic,0:non-alcoholic)",Description,Price
Desserts and Beverages,Hot Chocolate,0,0,"Hot chocolate is a warm, comforting beverage made from melted chocolate or cocoa ... read more",90.0
Desserts and Beverages,Creamy Vanilla Milkshake,0,0,"A creamy vanilla milkshake is a thick, smooth blend of vanilla ice cream, ... read more",135.0
Desserts and Beverages,Love Rose Milkshake,0,0,Rose milk lover? now its time to taste the next version of it ... read more,150.0
Desserts and Beverages,Chocolate Overdose Milkshake,0,0,A chocolate overdose milkshake is an intensely rich and indulgent beverage made with ... read more,150.0
Desserts and Beverages,Butterscotch Milkshake,0,0,A butterscotch milkshake is a creamy and sweet treat made by blending rich ... read more,150.0
Desserts and Beverages,Juicy Mango Milkshake,0,0,"A juicy mango milkshake is a creamy, tropical delight blending ripe, sweet mangoes ... read more",165.0
Desserts and Beverages,KitKat Milkshake,0,0,A KitKat milkshake is a creamy and crunchy treat made by blending vanilla ... read more,190.0
Desserts and Beverages,Blackcurrant Milkshake,0,0,"A blackcurrant milkshake is a creamy, vibrant and tangy beverage made by blending ... read more",165.0
Desserts and Beverages,Oreo Shake,0,0,Vanilla ice cream blended with Oreo chunks.,165.0
Desserts and Beverages,Brownie Bite Shake,0,0,Delicious vanilla ice cream and yummy brownie.,190.0
Desserts and Beverages,Cold Coffee,0,0,A soothing shake made by blending cold coffee and ice cream together.,150.0
Desserts and Beverages,Milo Dinosaur Shake,0,0,Malaysia famous milkshake now for you. Enjoy the chocoholic beverage.,140.0
Momos,Veg Momos [5 Pieces],0,0,Veg momos are a popular Himalayan dumpling snack filled with a mixture of ... read more,135.0
Momos,Schezwan Tandoori Paneer Momos [5 Pieces],0,0,Schezwan tandoori paneer momos are a fusion dish featuring dumplings stuffed with spicy ... read more,180.0
Momos,Chilli Chicken Momos [5 Pieces],0,0,Chilli chicken momos are a tantalizing fusion dish where traditional steamed or fried ... read more,179.0
Momos,Cheesey Sauce Paneer Momos [5 Pieces],0,0,Cheesy sauce paneer momos are a delectable fusion dish consisting of momos stuffed ... read more,210.0
Momos,Cheesey Sauce Chicken Momos [5 Pieces],0,0,Cheesy sauce chicken momos are a savory and indulgent dish featuring tender momos ... read more,220.0
Momos,Tandoori Paneer Momos [5 Pieces],0,0,Cheesy sauce chicken momos are a savory and indulgent dish featuring tender momos ... read more,110.0
Momos,Schezwan Chilli Chicken Momos [5 Pieces],0,0,Schezwan chilli chicken momos is a spicy and flavorful Indo Chinese fusion dish ... read more,130.0
Momos,Cheesy Sauce Veg Momos [5 Pieces],0,0,"Cheesy sauce veg momos is a delightful variation of the traditional dumpling, stuffed ... read more",120.0
